playerId,player,team,position,age,exp,bye,lower,upper,sdPts,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,actualPoints,games,points,vor,vorLow,vorHigh,overallRank,positionRank,ptsGame,vorGame,vorGameLow,vorGameHigh,adp,auctionValue,adpDiff,cost,ppdollar
2553733,Thomas Rawls,JAC,RB,26,4,10,-0.539752407,12.08274288,10.04812675,0.13601652,13,12.62249528,NA,134,16.3,6.247114513,NA,NA,16,6.544285724,-110.5481603,-82.25899443,-124.7830941,628,147,0.409017858,-7.022393523,-5.141187152,-8.325314918,NA,NA,NA,1,6.544285724
2562402,Bruce Anderson,TB,RB,NA,0,7,0,11.13139818,10.11162697,0.117514385,13,11.13139818,242.5,76.8,14.8,5.808288748,NA,NA,16,6.453635117,-110.6388109,-81.71924202,-125.7344388,629,148,0.403352195,-7.028059186,-5.107452626,-8.384773961,NA,NA,NA,1,6.453635117
2555331,Cody Core,CIN,WR,25,3,9,0,24.24665866,11.82334661,0.288710902,13,24.24665866,394.6,154.7,17.3,5.57198747,NA,NA,16,12.39659227,-110.6818904,-104.6082715,-114.9976354,631,171,0.774787017,-6.91761815,-6.53801697,-7.187352215,NA,NA,NA,1,12.39659227
2558273,T.J. Logan,ARI,RB,25,2,12,0.5,9.175725203,3.930986057,0.174798448,13,8.675725203,NA,128.4,8.9,4.082240739,NA,NA,16,6.362903292,-110.7295427,-81.21924202,-127.6901118,632,149,0.397681456,-7.033729925,-5.076202626,-8.507003522,NA,NA,NA,1,6.362903292
2556411,Josh Ferguson,HOU,RB,26,3,10,0,12.84642795,7.732800249,0.388402414,13,12.84642795,311,108,15.5,6.013074105,NA,NA,16,6.309338171,-110.7831079,-81.71924202,-124.019409,633,150,0.394333636,-7.037077745,-5.107452626,-8.277584601,NA,NA,NA,1,6.309338171
2553606,Jordan Taylor,MIN,WR,27,4,12,0.02,22.00924043,11.45551592,0.453231749,13,21.98924043,387.7,151.8,18.6,5.872993876,NA,NA,16,12.22896187,-110.8495208,-104.5882715,-117.2350537,634,172,0.764310117,-6.92809505,-6.53676697,-7.327190855,NA,NA,NA,1,12.22896187
2552374,Ameer Abdullah,MIN,RB,26,4,12,-0.996006048,15.78146495,8.650403536,0.4367242,13,16.777471,340.6,104.5,17.2,6.510409972,NA,NA,16,6.066871515,-111.0255745,-82.71524807,-121.084372,635,151,0.37917947,-7.052231911,-5.169703004,-8.094144788,NA,NA,NA,1,6.066871515
2558928,Austin Carr,NO,WR,26,2,9,-0.040481431,21.31470267,11.76257566,0.616833442,13,21.3551841,370.3,153.1,21.1,6.451852349,NA,NA,16,11.98680086,-111.0916818,-104.648753,-117.9295914,636,173,0.749175054,-6.943230113,-6.54054706,-7.370599464,NA,NA,NA,1,11.98680086
2543836,T.J. Jones,NYG,WR,27,5,11,0,19.34772948,11.35582727,0.457021637,13,19.34772948,413.5,174.5,25.5,7.470643261,NA,NA,16,11.56465937,-111.5138233,-104.6082715,-119.8965646,639,174,0.722791211,-6.969613956,-6.53801697,-7.493535289,NA,NA,NA,1,11.56465937
2556762,Elijhaa Penny,NYG,RB,26,3,11,0,8.351835866,4.146982405,0.300139157,13,8.351835866,361.5,123.5,16.8,6.393389768,NA,NA,16,5.48529463,-111.6071514,-81.71924202,-128.5140011,640,154,0.342830914,-7.088580467,-5.107452626,-8.558496606,NA,NA,NA,1,5.48529463
2561238,Matthew McCrane,PIT,K,49,1,7,0,34.52880734,31.39554108,14.12353537,6,34.52880734,NA,NA,NA,NA,NA,NA,16,19.97083906,-111.7269785,-117.9077218,-112.6847038,641,39,1.248177442,-6.982936159,-7.369232612,-7.042793987,NA,NA,NA,1,19.97083906
2556603,Tre Madden,SEA,RB,26,3,11,0,8.073799379,6.784377271,0.365027005,13,8.073799379,NA,NA,NA,NA,NA,NA,16,5.345556787,-111.7468892,-81.71924202,-128.7920376,642,155,0.334097299,-7.097314082,-5.107452626,-8.575873886,NA,NA,NA,1,5.345556787
2556569,Andy Jones,DET,WR,NA,3,5,0,17.71013617,8.543209503,0.164716029,13,17.71013617,390.3,171,15.1,5.062592014,NA,NA,16,11.17527547,-111.9032072,-104.6082715,-121.5341579,643,175,0.698454717,-6.99395045,-6.53801697,-7.595884871,NA,NA,NA,1,11.17527547
2556841,Byron Marshall,WAS,WR,25,3,10,11.04,11.04,NA,0.320589115,13,0,NA,135,9.9,3.85856639,NA,NA,16,11.04,-112.0384827,-93.56827152,-128.2042941,644,176,0.69,-7.002405167,-5.84801697,-8.012768381,NA,NA,NA,1,11.04
2556803,C.J. Ham,MIN,RB,26,3,12,0,7.519702632,3.366973153,0.184084984,13,7.519702632,384.5,111.3,12,4.98914732,NA,NA,16,5.024754159,-112.0676919,-81.71924202,-129.3461344,645,156,0.314047135,-7.117364246,-5.107452626,-8.610504933,NA,NA,NA,1,5.024754159
2558129,Isaiah McKenzie,BUF,WR,24,2,6,0,19.43245383,9.920017674,0.547268901,13,19.43245383,369.6,142.2,16.6,5.409907098,NA,NA,16,10.98111888,-112.0973638,-104.6082715,-119.8118403,646,177,0.68631993,-7.006085237,-6.53801697,-7.488240017,NA,NA,NA,1,10.98111888
2495262,Nick Bellore,SEA,RB,30,8,11,0,8.382728828,4.880316294,0.200125297,13,8.382728828,NA,NA,NA,NA,NA,NA,16,4.936305405,-112.1561406,-81.71924202,-128.4831082,647,157,0.308519088,-7.122892293,-5.107452626,-8.556565796,NA,NA,NA,1,4.936305405
2495467,Taiwan Jones,HOU,RB,31,8,10,0,6.789091185,3.89832677,0.239311135,13,6.789091185,NA,NA,NA,NA,NA,NA,16,4.745032943,-112.3474131,-81.71924202,-130.0767458,648,158,0.296564559,-7.134846822,-5.107452626,-8.656168148,NA,NA,NA,1,4.745032943
2530763,Patrick DiMarco,BUF,RB,30,8,6,0,8.333295031,4.170306608,0.483875345,13,8.333295031,415,120.8,12.8,5.223187728,NA,NA,16,4.727327273,-112.3651188,-81.71924202,-128.532542,649,159,0.295457955,-7.135953427,-5.107452626,-8.559655408,NA,NA,NA,1,4.727327273
2531332,Terrelle Pryor,JAC,WR,30,8,10,0,15.74174312,13.19637703,0.321835035,13,15.74174312,NA,154.8,21.5,6.544469705,NA,NA,16,10.45770289,-112.6207798,-104.6082715,-123.502551,650,178,0.653606431,-7.038798736,-6.53801697,-7.718909436,NA,NA,NA,1,10.45770289
2561427,Vyncint Smith,HOU,WR,49,1,10,4.2,17.31058693,6.935033713,0.804291329,13,13.11058693,381.6,164.7,15.4,5.132055031,NA,NA,16,10.40999707,-112.6684856,-100.4082715,-121.9337072,651,179,0.650624817,-7.04178035,-6.27551697,-7.620856698,NA,NA,NA,1,10.40999707
2557531,Troymaine Pope,LAC,RB,26,3,12,0,6.470625466,5.437237449,0.106811847,13,6.470625466,NA,160,9.3,4.199260943,NA,NA,16,4.284116343,-112.8083297,-81.71924202,-130.3952115,652,160,0.267757271,-7.16365411,-5.107452626,-8.676072256,NA,NA,NA,1,4.284116343
2550289,David Fluellen,TEN,RB,27,5,11,0,10.14846574,6.135480066,0.151616384,13,10.14846574,398,117,9,4.11149579,NA,NA,16,4.202787512,-112.8896585,-81.71924202,-126.7173713,653,161,0.262674219,-7.168737162,-5.107452626,-8.446207239,NA,NA,NA,1,4.202787512
2541544,Benny Cunningham,FA,RB,29,6,NA,0,9.053416413,5.304416084,0.374262288,13,9.053416413,366.3,109.3,12.4,5.106167524,NA,NA,16,4.15182148,-112.9406246,-81.71924202,-127.8124206,654,162,0.259488843,-7.171922539,-5.107452626,-8.514647822,NA,NA,NA,1,4.15182148
2558990,Patrick Ricard,BAL,RB,25,2,8,0,6.871827329,6.263551868,0.397093348,13,6.871827329,NA,NA,NA,NA,NA,NA,16,3.950520776,-113.1419253,-81.71924202,-129.9940097,655,163,0.246907548,-7.184503833,-5.107452626,-8.650997139,NA,NA,NA,1,3.950520776
2557034,Marvin Hall,CHI,WR,26,3,6,-0.018693182,13.29918541,6.841405329,0.601747088,13,13.31787859,397,167.6,15.1,5.062592014,NA,NA,16,9.861738636,-113.216744,-104.6269647,-125.9451087,656,180,0.616358665,-7.076046502,-6.539185294,-7.871569293,NA,NA,NA,1,9.861738636
2539289,Kenjon Barner,ATL,RB,30,6,9,0,7.607457256,3.929336897,0.275441818,13,7.607457256,352.8,122.9,14.9,5.837543799,NA,NA,16,3.60459761,-113.4878484,-81.71924202,-129.2583797,657,164,0.225287351,-7.206124031,-5.107452626,-8.605020269,NA,NA,NA,1,3.60459761
2550235,Roosevelt Nix,PIT,RB,NA,NA,7,0,6.465,3.300035158,0.38939131,13,6.465,NA,137,13,5.28169783,NA,NA,16,3.502257246,-113.5901888,-81.71924202,-130.400837,658,165,0.218891078,-7.212520303,-5.107452626,-8.676423847,NA,NA,NA,1,3.502257246
2535964,Josh Bellamy,NYJ,WR,30,7,4,0,18.41200122,9.89986247,0.313496415,13,18.41200122,397.2,153.8,15.2,5.085746353,NA,NA,16,9.349672847,-113.7288098,-104.6082715,-120.8322929,659,181,0.584354553,-7.108050614,-6.53801697,-7.552018305,NA,NA,NA,1,9.349672847
2552463,Jaelen Strong,JAC,WR,25,4,10,0,13.85061429,11.63860883,0.302080527,13,13.85061429,NA,191.3,38.9,10.57332468,NA,NA,16,9.170310249,-113.9081724,-104.6082715,-125.3936798,660,182,0.573144391,-7.119260776,-6.53801697,-7.837104988,NA,NA,NA,1,9.170310249
2556493,Tra Carson,GB,RB,27,3,11,-0.085,5.93101118,5.086517521,0.122385025,13,6.01601118,NA,129.5,4.5,2.795018494,NA,NA,16,3.156054337,-113.9363917,-81.80424202,-130.9348258,661,166,0.197253396,-7.234157985,-5.112765126,-8.709798149,NA,NA,NA,1,3.156054337
2555220,Derek Watt,LAC,RB,27,3,12,0,5.876428571,3.136567548,0.110626744,13,5.876428571,NA,140.5,5.5,3.087569004,NA,NA,16,3.069677536,-114.0227685,-81.71924202,-130.9894084,662,167,0.191854846,-7.239556535,-5.107452626,-8.713209562,NA,NA,NA,1,3.069677536
2540225,Tommy Bohanon,GB,RB,29,6,11,-0.004513032,4.990523409,2.906371259,0.097137516,13,4.995036441,NA,NA,NA,NA,NA,NA,16,2.997661088,-114.0947849,-81.72375505,-131.8753136,663,168,0.187353818,-7.244057563,-5.107734691,-8.768578634,NA,NA,NA,1,2.997661088
2559033,Ricky Ortiz,ATL,RB,49,2,9,0,5.260052126,2.644329467,0.040092368,13,5.260052126,419,125.8,16.8,6.393389768,NA,NA,16,2.920440496,-114.1720055,-81.71924202,-131.6057849,664,169,0.182527531,-7.24888385,-5.107452626,-8.75173309,NA,NA,NA,1,2.920440496
2559246,Artavis Scott,LAC,WR,NA,2,12,-0.009346591,15.53087082,10.31904404,0.150683579,13,15.54021741,404,162.6,14.9,5.016283336,NA,NA,16,8.902042614,-114.1764401,-104.6176181,-123.7134233,665,183,0.556377663,-7.136027504,-6.538601132,-7.732088955,NA,NA,NA,1,8.902042614
2558975,Taquan Mizzell,CHI,RB,26,2,6,0,5.010739752,4.5672027,0.00771333,13,5.010739752,NA,137.4,11.4,4.813617014,NA,NA,16,2.880606648,-114.2118394,-81.71924202,-131.8550972,666,170,0.180037916,-7.251373466,-5.107452626,-8.767315113,NA,NA,NA,1,2.880606648
2561291,Shaun Wilson,WAS,RB,49,1,10,0,5.163877019,3.78045149,0.099479322,13,5.163877019,NA,136.2,20.4,7.446571604,NA,NA,16,2.880089609,-114.2123564,-81.71924202,-131.70196,667,171,0.180005601,-7.251405781,-5.107452626,-8.757744034,NA,NA,NA,1,2.880089609
2536044,Jamize Olawale,DAL,RB,30,7,8,0,5.245026087,2.741779927,0.183650222,14,5.245026087,NA,126,10.6,4.579576606,NA,NA,16,2.865697028,-114.226749,-81.71924202,-131.6208109,668,172,0.179106064,-7.252305317,-5.107452626,-8.752672217,NA,NA,NA,1,2.865697028
2559013,Bobo Wilson,TB,WR,24,2,7,0,18.41353804,11.97243662,0.210266211,13,18.41353804,386,172.1,13.4,4.668968252,NA,NA,16,8.834416831,-114.2440658,-104.6082715,-120.8307561,669,184,0.552151052,-7.140254115,-6.53801697,-7.551922254,NA,NA,NA,1,8.834416831
2552379,Jeremy Langford,FA,RB,28,4,NA,0,4.071253416,3.421055917,0.045330236,14,4.071253416,NA,NA,NA,NA,NA,NA,16,2.695523546,-114.3969225,-81.71924202,-132.7945836,670,173,0.168470222,-7.26294116,-5.107452626,-8.826033009,NA,NA,NA,1,2.695523546
2561272,Trent Sherfield,ARI,WR,49,1,12,0,15.5894685,11.6463183,0.198863416,13,15.5894685,334.5,150.8,21.9,6.63708706,NA,NA,16,8.668301239,-114.4101814,-104.6082715,-123.6548256,671,185,0.541768827,-7.150636339,-6.53801697,-7.7284266,NA,NA,NA,1,8.668301239
2556801,Kenneth Farrow,MIA,RB,26,3,5,0,4.937968944,4.106380024,0.052124612,14,4.937968944,424,138.3,29.2,10.02101609,NA,NA,16,2.668570067,-114.423876,-81.71924202,-131.927868,672,174,0.166785629,-7.264625752,-5.107452626,-8.771863288,NA,NA,NA,1,2.668570067
2562293,Ty Johnson,DET,RB,NA,0,5,0.15,4.31154707,2.553465226,0.07561317,14,4.16154707,293.6,92.2,18.6,6.919980686,NA,NA,16,2.631816554,-114.4606295,-81.56924202,-132.5542899,673,175,0.164488535,-7.266922847,-5.098077626,-8.811014656,NA,NA,NA,1,2.631816554
2559362,Dare Ogunbowale,TB,RB,NA,2,7,-0.149,4.933928571,4.243712383,0.155547383,14,5.082928571,NA,129.5,34.2,11.48376864,NA,NA,16,2.601074357,-114.4913717,-81.86824202,-131.9319084,674,176,0.162567147,-7.268844234,-5.116765126,-8.772115812,NA,NA,NA,1,2.601074357
2558975,Taquan Mizzell,CHI,WR,26,2,6,8.58,8.58,NA,0.304562177,13,0,NA,137.4,11.4,4.205881474,NA,NA,16,8.58,-114.4984827,-96.02827152,-130.6642941,675,186,0.53625,-7.156155167,-6.00176697,-8.166518381,NA,NA,NA,1,8.58
2552636,Michael Burton,NO,RB,27,4,9,0,3.79305559,3.187287536,0.215869589,14,3.79305559,NA,NA,NA,NA,NA,NA,16,2.51133241,-114.5811136,-81.71924202,-133.0727814,676,177,0.156958276,-7.274453106,-5.107452626,-8.843420373,NA,NA,NA,1,2.51133241
2560972,Nick Bawden,DET,RB,23,1,5,0,3.583110988,2.991507387,0.200833497,14,3.583110988,NA,168,7,3.526394769,NA,NA,16,2.379721536,-114.7127245,-81.71924202,-133.282726,677,178,0.148732596,-7.282678785,-5.107452626,-8.856541911,NA,NA,NA,1,2.379721536
2562960,John Ursua,SEA,WR,NA,0,11,-0.09,15.15818817,10.71271817,0.430078034,13,15.24818817,363.5,154.7,14.2,4.854202963,NA,NA,16,8.358875646,-114.719607,-104.6982715,-124.0861059,678,187,0.522429728,-7.169975439,-6.54364197,-7.755381621,NA,NA,NA,1,8.358875646
2557850,DeAngelo Henderson,MIN,RB,27,2,12,-1.754195323,3.620554725,2.63597324,0.083390417,14,5.374750048,NA,152.3,12.8,5.223187728,NA,NA,16,2.211204105,-114.8812419,-83.47343734,-133.2452823,679,179,0.138200257,-7.293211125,-5.217089834,-8.854201677,NA,NA,NA,1,2.211204105
2552431,Vince Mayle,LAC,WR,NA,NA,12,8.192,8.192,NA,0.568255886,13,0,NA,NA,NA,NA,NA,NA,16,8.192,-114.8864827,-96.41627152,-131.0522941,680,188,0.512,-7.180405167,-6.02601697,-8.190768381,NA,NA,NA,1,8.192
2557987,Matthew Dayes,NO,RB,NA,2,9,0,3.668646584,3.343907968,0.136108015,14,3.668646584,NA,NA,NA,NA,NA,NA,16,2.109055402,-114.9833906,-81.71924202,-133.1971904,683,181,0.131815963,-7.299595419,-5.107452626,-8.851195936,NA,NA,NA,1,2.109055402
2550633,Senorise Perry,BUF,RB,28,5,6,0,2.994163043,2.515981726,0.021895604,14,2.994163043,NA,NA,NA,NA,NA,NA,16,1.982396122,-115.1100499,-81.71924202,-133.8716739,684,182,0.123899758,-7.307511624,-5.107452626,-8.893351157,NA,NA,NA,1,1.982396122
2550400,Keith Smith,OAK,RB,27,5,6,0,3.493045636,1.748548791,0.115243647,14,3.493045636,NA,118,6,3.233844259,NA,NA,16,1.963498652,-115.1289474,-81.71924202,-133.3727914,685,183,0.122718666,-7.308692715,-5.107452626,-8.862170995,NA,NA,NA,1,1.963498652
2556454,Brandon Wilds,SF,RB,26,3,4,0,3.479726708,2.461688784,0.325154251,14,3.479726708,NA,NA,NA,NA,NA,NA,16,1.957502383,-115.1349436,-81.71924202,-133.3861103,686,184,0.122343899,-7.309067482,-5.107452626,-8.863003428,NA,NA,NA,1,1.957502383
2555227,Jonathan Williams,IND,RB,25,3,6,-0.111,3.305303106,2.844703364,0.39592947,14,3.416303106,NA,137.5,17.4,6.568920074,NA,NA,16,1.739007626,-115.3534384,-81.83024202,-133.5605339,687,185,0.108687977,-7.322723405,-5.114390126,-8.873904903,NA,NA,NA,1,1.739007626
2552654,Geremy Davis,LAC,WR,27,4,12,0,15.01066069,8.885739857,0.144031887,13,15.01066069,NA,185.2,7.5,3.302862256,NA,NA,16,7.665595225,-115.4128874,-104.6082715,-124.2336334,688,190,0.479099702,-7.213305465,-6.53801697,-7.764602088,NA,NA,NA,1,7.665595225
2560844,Byron Pringle,KC,WR,49,1,12,0,13.07744681,11.87939392,0.171963926,13,13.07744681,368.6,146.1,23.8,7.0770195,NA,NA,16,7.581893004,-115.4965897,-104.6082715,-126.1668473,689,191,0.473868313,-7.218536854,-6.53801697,-7.885427956,NA,NA,NA,1,7.581893004
2553896,Darius Jennings,TEN,WR,NA,NA,11,0,10.74204348,5.083620466,0.196586161,13,10.74204348,NA,182.6,24.5,7.239099872,NA,NA,16,7.461233672,-115.617249,-104.6082715,-128.5022506,691,192,0.466327104,-7.226078062,-6.53801697,-8.031390664,NA,NA,NA,1,7.461233672
2532933,Brian Quick,WAS,WR,30,7,10,0,13.20099224,8.669267396,0.097887238,13,13.20099224,NA,195.2,12.5,4.460579202,NA,NA,16,7.170670537,-115.9078121,-104.6082715,-126.0433019,693,194,0.448166909,-7.244238258,-6.53801697,-7.877706367,NA,NA,NA,1,7.170670537
2563327,D'Ernest Johnson,CLE,RB,NA,0,7,0,2.00640367,1.824335495,0.039884969,14,2.00640367,NA,NA,NA,NA,NA,NA,16,1.160467675,-115.9319784,-81.71924202,-134.8594333,694,187,0.07252923,-7.358882151,-5.107452626,-8.955086118,NA,NA,NA,1,1.160467675
2560985,Deontay Burnett,NYJ,WR,22,1,4,-0.944566713,13.1084158,7.92604886,0.239516305,13,14.05298251,391.3,162.6,20.6,6.336080654,NA,NA,16,7.123860458,-115.9546222,-105.5528382,-126.1358783,695,195,0.445241279,-7.247163888,-6.59705239,-7.883492394,NA,NA,NA,1,7.123860458
2559880,Keith Ford,GB,RB,49,1,11,0,2.106079511,1.790720718,0.150172338,14,2.106079511,NA,NA,NA,NA,NA,NA,16,1.134680648,-115.9577654,-81.71924202,-134.7597575,696,188,0.070917541,-7.360493841,-5.107452626,-8.948856378,NA,NA,NA,1,1.134680648
2534871,Derrick Coleman,FA,RB,29,7,NA,0,1.671207764,1.40430836,0.248635734,14,1.671207764,NA,NA,NA,NA,NA,NA,16,1.106484765,-115.9859613,-81.71924202,-135.1946292,698,189,0.069155298,-7.362256083,-5.107452626,-8.976035862,NA,NA,NA,1,1.106484765
2553568,Cameron Meredith,NE,WR,NA,NA,10,0,12.16204277,6.488389198,0.340055426,13,12.16204277,308,121.5,22.4,6.752858755,NA,NA,16,7.021706139,-116.0567765,-104.6082715,-127.0822513,699,197,0.438856634,-7.253548533,-6.53801697,-7.942640708,NA,NA,NA,1,7.021706139
2561344,Buddy Howell,HOU,RB,49,1,10,0,1.302747205,1.094692612,0.269525095,14,1.302747205,271,104,22,7.914652421,NA,NA,16,0.862531856,-116.2299142,-81.71924202,-135.5630898,701,190,0.053908241,-7.37750314,-5.107452626,-8.999064647,NA,NA,NA,1,0.862531856
2555218,Dan Vitale,GB,RB,NA,3,11,0,1.484060248,1.352695272,0.628269369,14,1.484060248,NA,NA,NA,NA,NA,NA,16,0.853166205,-116.2392798,-81.71924202,-135.3817767,702,191,0.053322888,-7.378088493,-5.107452626,-8.987732582,NA,NA,NA,1,0.853166205
2562594,Terry Godwin,CAR,WR,49,0,7,0,10.23380292,8.422926233,0.194962427,13,10.23380292,NA,153.5,1.5,1.913601921,NA,NA,16,6.746982167,-116.3315005,-104.6082715,-129.0104912,703,199,0.421686385,-7.270718781,-6.53801697,-8.063155699,NA,NA,NA,1,6.746982167
2556752,Tommylee Lewis,DET,WR,27,3,5,-0.000961583,10.94483141,6.249310012,0.252152189,13,10.94579299,381.7,164.2,28.4,8.14211909,NA,NA,15.0974,6.616319258,-116.4621634,-104.6092331,-128.2994627,704,200,0.438242297,-7.25416287,-6.538080662,-7.977820284,NA,NA,NA,1,6.616319258
2561359,Darvin Kidsy,WAS,WR,49,1,10,0,11.28521925,10.28628235,0.286661974,13,11.28521925,NA,NA,NA,NA,NA,NA,16,6.487720222,-116.5907624,-104.6082715,-127.9590748,705,201,0.405482514,-7.286922653,-6.53801697,-7.997442178,NA,NA,NA,1,6.487720222
2558861,Khalfani Muhammad,DEN,RB,25,2,10,0,0.501027523,0.42001372,0.26088033,15,0.501027523,408,134.5,24.5,8.646028696,NA,NA,16,0.332847318,-116.7595987,-81.71924202,-136.3648095,707,192,0.020802957,-7.410608424,-5.107452626,-9.049172127,NA,NA,NA,1,0.332847318
2541388,Brice Butler,MIA,WR,29,6,5,0,10.25006911,5.886389863,0.082160347,13,10.25006911,394.6,147.7,13.8,4.761585608,NA,NA,16,6.240613918,-116.8378688,-104.6082715,-128.994225,708,203,0.39003837,-7.302366797,-6.53801697,-8.062139062,NA,NA,NA,1,6.240613918
2555413,Trevor Davis,GB,WR,26,3,11,0,11.61762963,6.923561491,0.042849864,13,11.61762963,NA,186.4,19.2,6.011919909,NA,NA,16,6.161502576,-116.9169801,-104.6082715,-127.6266645,709,204,0.385093911,-7.307311256,-6.53801697,-7.976666529,NA,NA,NA,1,6.161502576
2561054,Damion Ratley,CLE,WR,24,1,7,0,12.99455024,6.352976206,0.099585487,13,12.99455024,373.3,161.7,16.5,5.386752759,NA,NA,10.5844,6.155404566,-116.9230781,-104.6082715,-126.2497439,710,205,0.581554417,-7.11085075,-6.53801697,-7.4750606,NA,NA,NA,1,6.155404566
2562665,Travis Homer,SEA,RB,49,0,11,0,0.202195719,0.183847763,0.102328061,15,0.202195719,317.4,97.5,16.5,6.305624615,NA,NA,16,0.116946355,-116.9754997,-81.71924202,-136.6636413,711,193,0.007309147,-7.424102234,-5.107452626,-9.067849115,NA,NA,NA,1,0.116946355
2557905,Amara Darboh,SEA,WR,25,2,11,0,11.3204795,9.637227233,0.077814282,13,11.3204795,NA,172.5,18.6,5.872993876,NA,NA,16,6.081900858,-116.9965818,-104.6082715,-127.9238146,712,206,0.380118804,-7.312286363,-6.53801697,-7.995238412,NA,NA,NA,1,6.081900858
2561470,Derrick Willies,CLE,WR,49,1,7,0,11.760831,8.008472338,0.103406808,13,11.760831,NA,162.8,15.4,5.132055031,NA,NA,16,6.0297373,-117.0487454,-104.6082715,-127.4834631,713,207,0.376858581,-7.315546586,-6.53801697,-7.967716444,NA,NA,NA,1,6.0297373
2556414,Rob Kelley,FA,RB,27,3,NA,0,0.040623853,0.034055167,0.025863136,15,0.040623853,NA,NA,NA,NA,NA,NA,16,0.02698762,-117.0654584,-81.71924202,-136.8252131,714,194,0.001686726,-7.429724655,-5.107452626,-9.077947357,NA,NA,NA,1,0.02698762
2556415,Joe Kerridge,FA,RB,27,3,NA,0,0.003888379,0.003535534,0.002248968,15,0.003888379,NA,NA,NA,NA,NA,NA,16,0.002248968,-117.0901971,-81.71924202,-136.8619486,715,195,0.000140561,-7.431270821,-5.107452626,-9.080243324,NA,NA,NA,1,0.002248968
2539980,Kerwynn Williams,NO,RB,28,6,9,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2550189,Isaiah Crowell,OAK,RB,26,5,6,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2553446,Malcolm Johnson,FA,RB,27,4,NA,0,0,NA,0,16,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2553660,Akeem Hunt,FA,RB,26,4,NA,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2553867,Mack Brown,FA,RB,NA,NA,NA,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2556841,Byron Marshall,WAS,RB,25,3,10,0,0,0,0,15,0,NA,135,9.9,4.374791249,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2558837,Devante Mays,JAC,RB,NA,2,10,0,0,0,0,15,0,NA,148,10,4.4040463,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2558850,Donnel Pumphrey,PHI,RB,25,2,10,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2559254,Shane Smith,FA,RB,NA,NA,NA,0,0,NA,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2560727,Quinton Flowers,CIN,RB,25,1,9,0,0,NA,0,16,0,420.5,155.5,22.5,8.060927676,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2560817,Ryan Nall,CHI,RB,24,1,6,0,0,NA,0,16,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2560865,Bo Scarbrough,SEA,RB,23,1,11,0,0,0,0,15,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2560898,Roc Thomas,JAC,RB,24,1,10,0,0,0,0,15,0,375.5,124.8,12.7,5.193932677,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2561152,David Williams,DEN,RB,25,1,10,0,0,0,0,15,0,361.5,124.7,31,10.54760701,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2561419,Ralph Webb,PIT,RB,25,1,7,0,0,NA,0,16,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
2561467,Mark Thompson,DET,RB,49,1,5,0,0,NA,0,16,0,NA,NA,NA,NA,NA,NA,16,0,-117.092446,-81.71924202,-136.865837,716,196,0,-7.431411381,-5.107452626,-9.080486347,NA,NA,NA,1,0
